utt_id,speaker,reference,prediction,wer
C_036_1111_TV_kitchen_AOL,C_036,Válcs csatornát a tévén a konyhába.,Válcs csatornát a tévén a konyhába.,0.0
C_036_0001_computer_kitchen_AOL,C_036,Kapcsold ki a számítógépet a konyhában.,Kapcsold ki a számítógépet a konyhában.,0.0
C_036_0010_door_smallroom_AOL,C_036,Zárd be az ajtót a kisszobában.,Zárd be az ajtót a kisszobában.,0.0
C_036_0001_heating_bathroom_LAO,C_036,A fürdőszobában kapcsold ki a fűtés.,A fürdőszobában kapcsold ki a fűtés.,0.0
C_036_0001_vacuum_smallroom_LAO,C_036,A kisszobában kapcsold ki a porszívó.,A kisszobában kapcsold ki a porszívó.,0.0
C_036_0010_computer_kitchen_AOL,C_036,Kapcsold be a számítógépet a konyhában.,Kapcsold be a számítógépet a konyhában.,0.0
C_037_0100_TV_corridor_LAO,C_037,A folyosón csendesítsd a tévét.,A folyosón csendesítsd a tévét.,0.0
C_037_1000_heating_livingroom_LAO,C_037,A nagyszobában húzd fel a fűtés.,A nagyszobában húzd le a fűtés.,0.16666666666666666
C_037_0001_vacuum_livingroom_LAO,C_037,A nagyszobában kapcsold ki a porszívót.,A nagycobában kapcsold ki a porszívót.,0.16666666666666666
C_037_1000_shutter_corridor_AOL,C_037,Húzd fel a redőnyt a folyosón.,Húzd fel a redőnyt a folyosón.,0.0
C_037_0001_toaster_kitchen_LAO,C_037,A konyhában kapcsold ki a kenyérpirítót.,A konyhában kapcsold ki a kenyérpirítót.,0.0
C_037_0001_window_livingroom_AOL,C_037,Nyisd ki az ablakot a nagyszobában.,Nyisd ki az ablakot a nagyszobában.,0.0
C_037_0010_radio_smallroom_AOL,C_037,Kapcsold be a rádiót a kisszobában.,Kapcsold be a rádiót a kisszobában.,0.0
C_037_0010_dishwasher_kitchen_LAO,C_037,A konyhában kapcsold be a mosogatógépet.,A konyhában kapcsold be mosogatógépet.,0.16666666666666666
C_037_0001_window_livingroom_LAO,C_037,A nagyszobában nyisd ki az ablakot.,A nagyszobában nyisd ki az ablakot.,0.0
C_037_0100_electricity_smallroom_AOL,C_037,Kapcsold le a villanyt a kisszobában.,Kapcsold le a villanyt a szobában.,0.16666666666666666
C_037_0100_heating_livingroom_LAO,C_037,A nagyszobában kapcsold le a fűtés.,A nagyszobában kapcsold be a fűtés.,0.16666666666666666
C_037_0001_heating_corridor_LAO,C_037,A folyosón kapcsold ki a fűtés.,A folyosón kapcsold ki a fűtést.,0.16666666666666666
C_037_1000_heating_corridor_LAO,C_037,A folyosón húzd fel a fűtés.,A folyosón húzd fel a fűtés.,0.0
C_037_0010_curtain_kitchen_AOL,C_037,Húzd be a függönyt a konyhában.,Húzd be a függönyt a konyhában.,0.0
C_037_0100_heating_livingroom_AOL,C_037,Kapcsold le a fűtést a nagyszobában.,Kapcsold be a fűtést a nagyszobában.,0.16666666666666666
C_037_0001_curtain_room_AOL,C_037,Húzd szét a függönyt a szobában.,Húzd szét a függönyt a szobában.,0.0
C_037_1000_electricity_bathroom_AOL,C_037,Kapcsold fel a villanyt a fürdőszobában.,Kapcsold fel a villant a fürdőszobában.,0.16666666666666666
C_037_0001_curtain_smallroom_LAO,C_037,A kisszobában húzd szét a függönyt.,A kisszobában húzd szét a függönyt.,0.0
C_037_0010_computer_room_AOL,C_037,Kapcsold be a számítógépet a szobában.,Kapcsold be a számítógépet a szobában.,0.0
C_037_0010_fan_corridor_AOL,C_037,Kapcsold be a ventilátort a folyosón.,Kapcsold be a ventilátort a folyosón.,0.0
C_037_1111_radio_kitchen_AOL,C_037,Válcs csatornát a rádión a konyhában.,Válcs csatornát a rádión a konyhában.,0.0
C_037_0001_door_bathroom_AOL,C_037,Nyisd ki az ajtót a fürdőszobában.,Nyisd ki az ajtót a fürdőszobában.,0.0
C_037_0001_computer_smallroom_LAO,C_037,A kisszobában kapcsold ki a számítógépet.,A kisszobában kapcsold ki a számítógépet.,0.0
C_037_0010_fan_bathroom_AOL,C_037,Kapcsold be a ventilátort a fürdőszobában.,Kapcsold be a ventilátort a fürdőszobában.,0.0
C_037_0001_computer_bathroom_AOL,C_037,Kapcsold ki a számítógépet a fürdőszobában.,Kapcsold ki a számítógépet a fürdőszobában.,0.0
C_037_0010_vacuum_corridor_LAO,C_037,A folyosón kapcsold be a porszívót.,A folyosón kapcsold be a porszívót.,0.0
C_037_1000_TV_smallroom_LAO,C_037,A kisszobában hangosítsd fel a tévét.,A kisszobában hangosícsd fel a tévét.,0.16666666666666666
C_037_0001_window_smallroom_AOL,C_037,Nyisd ki az ablakot a kisszobában.,Nyisd ki az ablakot a szobában.,0.16666666666666666
C_037_0100_heating_kitchen_AOL,C_037,Húzd le a fűtést a konyhában.,Kapcsold be a fűtést a konyhában.,0.3333333333333333
C_037_0001_radio_room_LAO,C_037,A szobában kapcsold ki a rádiót.,A szobában kapcsold ki a rádiót.,0.0
C_037_0010_vacuum_kitchen_LAO,C_037,A konyhában kapcsold be a porszívót.,A konyhában kapcsold be a porszívót.,0.0
C_037_0010_curtain_smallroom_LAO,C_037,A kisszobában húzd be a függönyt.,A kisszobában húzd le a függönyt.,0.16666666666666666
C_037_0001_computer_bathroom_LAO,C_037,A fürdőszobában kapcsold ki a számítógépet.,A fürdőszobában kapcsold ki a számítógépet.,0.0
C_037_0001_vacuum_smallroom_AOL,C_037,Kapcsold ki a porszívót a kisszobában.,Kapcsold ki a porszívót a kisszobában.,0.0
C_037_0100_TV_kitchen_LAO,C_037,A konyhában csendesítsd a tévét.,A konyhában csendesítsd a tévét.,0.0
C_038_1000_TV_kitchen_LAO,C_038,Konyhában hangosít a tévét.,Konyhában hangosítsd a tévét.,0.25
C_038_0100_electricity_kitchen_LAO,C_038,Konyhában kapcsold le a villanyt.,Konyhában kapcsold le a villanyt.,0.0
C_038_0001_window_room_LAO,C_038,A szobában nyisd ki az ablakot.,A szobában nyisd ki az ablakot.,0.0
C_038_0010_washing machine_bathroom_LAO,C_038,A fürdőszobában kapcsold be a mosógépet hatvan fokon.,A fürdőszobában kapcsold be a mosógépet hatvan fokon.,0.0
C_038_0001_heating_room_AOL,C_038,Kapcsold ki a fűtést a szobában.,Kapcsold ki a fűtést a szobában.,0.0
C_038_0100_shutter_kitchen_AOL,C_038,Húzde a redőnyt a konyhában.,Húzd le a redőnyt a konyhában.,0.4
C_038_1111_radio_bathroom_AOL,C_038,Válcs csatornát a rádión fürdőszobában.,Válcs csatornát a rádión fürdőszobában.,0.0
C_038_1111_TV_room_LAO,C_038,A szobában válcs csatornát a tévén.,A fojjában válts csatornát a tévén.,0.3333333333333333
C_038_0001_curtain_bathroom_LAO,C_038,A fürdőszobában húzd szét a függönyt.,A fürdőszobában húzd szét a függönyt.,0.0
C_038_1000_heating_smallroom_AOL,C_038,Húzd föl a fűtést a kisszobában.,Húzd föl a fűtést a kisszobában.,0.0
C_038_0010_window_bathroom_LAO,C_038,A fürdőszobában zárd be az ablakot.,A fürdőszobában zár be az ablakot.,0.16666666666666666
C_038_0001_door_corridor_LAO,C_038,A folyosón nyisd ki az ajtót.,A folyosón nyisd ki az ajtót.,0.0
C_038_1111_radio_corridor_LAO,C_038,A folyosón válcs csatornát a rádión.,A folyosón válcs csatornát a rádión.,0.0
C_038_0001_curtain_bathroom_AOL,C_038,Húzd szét a függönyt a fürdőszobában.,Húzd szét a függönyt a fürdőszobában.,0.0
C_038_0010_heating_bathroom_LAO,C_038,Fürdőszobába kapcsold be a fűtés.,Fürdőszobába kapcsold be a fűtést.,0.2
C_038_0001_fan_kitchen_LAO,C_038,Konyhában kapcsold ki a ventillátort.,Konyhában kapcsold ki a ventillátort.,0.0
C_038_0010_vacuum_smallroom_LAO,C_038,Kisszobában kapcsold be a porszívót.,Kisszobában kapcsold be a porszívót.,0.0
C_038_0001_vacuum_corridor_AOL,C_038,Kapcsold ki a porsziszívót am folyosón.,Kapcsold ki a porszívót a folyosón.,0.3333333333333333
C_038_0100_TV_kitchen_LAO,C_038,Konyhában csendesíd a tévén.,Konyhában csendesítsd a tévét.,0.5
C_038_0010_fan_bathroom_LAO,C_038,Asz fürdőszobában kapcsold be a ventillátort.,A fürdőszobában kapcsold be a ventillátort.,0.16666666666666666
C_038_0001_door_livingroom_LAO,C_038,A nagyszobában nyisd ki az ajtót.,A nagyszobában nyisd ki az ajtót.,0.0
C_038_0100_electricity_livingroom_LAO,C_038,Nagyszobába kapcsold le a villanyt.,A nagyszobában kapcsold le a villanyt.,0.4
C_038_1000_heating_corridor_AOL,C_038,Húzd fel a fűtést a folyosón.,Húzd fel a fűtést a folyosón.,0.0
C_038_0001_vacuum_smallroom_LAO,C_038,Kisszobában kapcsold ki a porszívó.,Kisszobában kapcsold ki a porszívó.,0.0
C_038_0001_window_room_AOL,C_038,Nyisd kí az ablakot a szobában.,Nyisd ki az ablakot a szobában.,0.16666666666666666
C_038_0001_vacuum_bathroom_AOL,C_038,Kapcsold ki a porszívót a fürdőszobában.,Kapcsold ki a porszívót a fürdőszobában.,0.0
C_038_0100_shutter_livingroom_AOL,C_038,Húzd le a rebdőnyt a nagyszobában.,Húzd le a redőnyt a nagyszobában.,0.16666666666666666
C_038_0001_curtain_room_AOL,C_038,Húzd szét a függönyt a szobában.,Húzd szét a függönyt a szobában.,0.0
C_038_0001_computer_kitchen_AOL,C_038,Kapcsold ki a számítógépet a konyhában.,Kapcsold ki a számítógépet a konyhában.,0.0
C_038_1000_heating_bathroom_LAO,C_038,A fürdőszobában húzd fel a fűtést.,A fürdőszobában húzd fel a fűtést.,0.0
C_038_0001_radio_corridor_LAO,C_038,A folyosón kapcsold ki a ládiót.,A folyosón kapcsold ki a rádiót.,0.16666666666666666
C_038_0010_heating_smallroom_AOL,C_038,Kapcsold be a fűtést a kisszobában.,Kapcsold be a fűtést a kisszobában.,0.0
C_038_0001_door_kitchen_AOL,C_038,Nyisd ki az ajtót a konyhában.,Nyisd ki az ajtót a konyhában.,0.0
C_038_1000_shutter_livingroom_LAO,C_038,Nagyszobában húzd föl a redőnyt.,Nagyszobában húzd föl a redőnyt.,0.0
C_040_1000_shutter_bathroom_AOL,C_040,Húzd fel a redőnyt a fürdőszobába.,Húzd fel a redőnyt a fürdőszobába.,0.0
C_040_0001_computer_kitchen_LAO,C_040,A konyhába kapcsold ki a számítógépet.,A konyhába kapcsold ki a számítógépet.,0.0
C_040_0010_fan_bathroom_LAO,C_040,A fürdőszobába kapcsold be a ventilátort.,A fürdőszobába kapcsold be a ventilátor.,0.16666666666666666
C_040_0001_door_corridor_LAO,C_040,A folyosón nyisd ki az ajtót.,A folyosón nyisd ki az ajtót.,0.0
C_040_0100_shutter_room_AOL,C_040,Húzd le a redőnyt a szobába.,Húzd be a redőnyt a szobába.,0.16666666666666666
C_040_0001_dishwasher_kitchen_LAO,C_040,A konyhába kapcsold ki a mosogatógépet.,A konyhába kapcsold ki a mosogatógépet.,0.0
C_040_0100_TV_room_LAO,C_040,A szobában csendesítsd a televíziót.,A szobába hangosítsd a televíziót.,0.4
C_040_0010_heating_smallroom_LAO,C_040,A kisszobába kapcsold be a fűtést.,A kisszobába kapcsold be a fűtést.,0.0
C_040_0010_window_corridor_LAO,C_040,A folyosón zárd be az ablakot.,A folyosón zárd be az ablakot.,0.0
C_040_0010_curtain_livingroom_AOL,C_040,Húzd be a függönyt a nagyszobába.,Húzd be a függönyt a nagycobába.,0.16666666666666666
C_040_0001_vacuum_kitchen_AOL,C_040,Kapcsold ki a porszívót a konyhába.,Kapcsold ki a porszívót a konyhába.,0.0
C_040_0010_radio_room_AOL,C_040,Kapcsold be a rádiót a szobába.,Kapcsold be a rádiót a szobába.,0.0
C_040_0010_vacuum_bathroom_AOL,C_040,Kapcsold be a porszívót a fürdőszobába.,Kapcsold be a porszívót fürdőszobába.,0.16666666666666666
C_040_0100_TV_livingroom_LAO,C_040,A nagyszobában csendesítsd a televíziót.,A nagyszobába csendesítsd a televíziót.,0.2
C_040_1111_TV_smallroom_AOL,C_040,Válcs csatornát a televízión a kisszobába.,Válcs csatornát a televízión a kisszobába.,0.0
C_040_0010_window_kitchen_LAO,C_040,A konyhába zárd be az ablakot.,A konyhába zárd be az ablakot.,0.0
C_040_1111_radio_room_AOL,C_040,Vál csatornát a rádión a szobába.,Vál csatornát a rádión a szobába.,0.0
C_040_1111_radio_kitchen_AOL,C_040,Vál csatornát a rádión a konyhába.,Vál csatornát a rádión konyhába.,0.16666666666666666
C_040_0001_fan_livingroom_LAO,C_040,A nagyszobába kapcsold ki a ventilátort.,A nagyszobába kapcsold ki a ventilátor.,0.16666666666666666
C_040_0010_door_livingroom_LAO,C_040,A nagyszobába zárd be az ajtót.,A nagyszobába zárd be az ajtót.,0.0
C_040_0010_vacuum_corridor_LAO,C_040,A folyosón kapcsold be a porszívót.,A folyosón kapcsold be a porszívót.,0.0
C_040_0001_computer_corridor_AOL,C_040,Kapcsold ki a számítógépet a folyosón.,Kapcsold ki a számítógépet a folyosón.,0.0
C_040_0001_fan_corridor_LAO,C_040,A folyosón kapcsold ki a ventilátort.,A folyosón kapcsold ki a radiátort.,0.16666666666666666
C_040_0001_vacuum_bathroom_AOL,C_040,Kapcsold ki a porszívót a fürdőszobába.,Kapcsold ki a porszívót fürdőszobába.,0.16666666666666666
C_040_0001_radio_smallroom_AOL,C_040,Kapcsold ki a rádiót a kisszobába.,Kapcsold ki a rádiót a kisszobába.,0.0
C_040_1000_electricity_corridor_LAO,C_040,A folyosón kapcsold fel a villanyt.,A folyosón kapcsold fel a villanyt.,0.0
C_040_1000_heating_room_AOL,C_040,Húzd fel a fűtést a szobába.,Húzd fel a fűtést a szobába.,0.0
C_040_0001_radio_livingroom_LAO,C_040,A nagyszobába kapcsold ki a rádiót.,A nagyszobába kapcsold ki a rádiót.,0.0
C_040_0100_heating_livingroom_AOL,C_040,Húzd le a fűtést a nagyszobába.,Húzd le fűtést a nagyszobába.,0.16666666666666666
C_040_1000_heating_room_LAO,C_040,A szobába húzd fel a fűtést.,A szobába húzd fel a fűtést.,0.0
C_040_1000_heating_corridor_AOL,C_040,Húzd fel a fűtést a folyosón.,Húzd fel a fűtést a folyosón.,0.0
C_040_0001_vacuum_smallroom_AOL,C_040,Kapcsold ki a porszívót a kisszobába.,Kapcsold ki a porszívót a kisszobába.,0.0
C_040_1000_shutter_bathroom_LAO,C_040,A fürdőszobába húzd fel a redőnyt.,A fürdőszobába húzd fel a redőnyt.,0.0
C_040_0010_heating_kitchen_AOL,C_040,Kapcsold be a fűtést a konyhába.,Kapcsold be a fűtést a konyhába.,0.0
C_041_0010_heating_livingroom_AOL,C_041,Kapcsold be a fűtést a nagyszobában.,Kapcsold be fűtést a nagyszobában.,0.16666666666666666
C_041_0001_heating_smallroom_LAO,C_041,Kisszobában kapcsold ki a fűtést.,Kisszobában kapcsold ki a fűtést.,0.0
C_041_0010_fan_bathroom_AOL,C_041,Kapcsold be a ventillátort a fürdőszobában.,A szobába vál csatornát a fürdőszobában.,0.6666666666666666
C_041_0010_vacuum_bathroom_LAO,C_041,A fürdőszobában kapcsold be a porszívót.,Fürdőszobába vannak csatornát a porszívót.,0.6666666666666666
C_041_0010_fan_livingroom_LAO,C_041,A nagyszobaban kapcsoldbe ventillátort.,A nagyszobában kapcsold le a villantót.,1.25
C_041_0010_window_livingroom_LAO,C_041,A nagyszobában zárd be az ablakot.,A nagyszobában zárd be az ablakot.,0.0
C_041_0010_curtain_bathroom_LAO,C_041,A fürdőszobán húzd be a függönyt.,A fürdőszobában húzd a függönyt.,0.3333333333333333
C_041_1000_TV_kitchen_LAO,C_041,Konyhában hangosíts tévét.,Konyhában hangosítsd tévét.,0.3333333333333333
C_041_1111_radio_livingroom_AOL,C_041,Vál csatornát a rádión a nagyszobában.,Kapcsold föl a számítógépet a nagyszobában.,0.5
C_041_0010_curtain_bathroom_AOL,C_041,Húzd be a függönyt a fürdőszobon.,Húzd be a függönyt a fürdőszobában.,0.16666666666666666
C_041_0001_curtain_room_AOL,C_041,Húzd szét a függönyt a szobaban.,Húzd szét a függönyt a szobában.,0.16666666666666666
C_041_0001_window_corridor_AOL,C_041,Nyisd ki az a ablakot a folyosón.,Nyiss az ablakot a folyosón.,0.42857142857142855
C_041_0001_vacuum_room_LAO,C_041,Szobában kapcsold ki a porszívót.,A szobában kapcsold ki a porszívót.,0.4
C_041_0010_computer_corridor_AOL,C_041,Kapcsold be a számítógépet a folyosón.,Kapcsold be a számítógépet a folyosón.,0.0
C_041_0001_computer_kitchen_LAO,C_041,A konyhában kappcsold ki a számítógép.,A konyhában kapcsold ki számítógépet.,0.5
C_041_0001_stove_kitchen_AOL,C_041,Kapcsold ki a tűzhelyet a konyhában.,Kapcsold ki a tűzhelyet a konyhában.,0.0
C_041_0001_door_bathroom_AOL,C_041,Nyisd ki az ajtót a fürdőszobában.,Nyisd ki az ajtót a fürdőszobában.,0.0
C_041_0001_radio_corridor_AOL,C_041,Kapcsold ki a rádiót a folyosón.,Átokd a rádiót a folyosón.,0.3333333333333333
C_041_0010_heating_corridor_AOL,C_041,Kapcsold be a fűtést a folyosón.,Kapcsold be a fűtést a folyosón.,0.0
C_041_0001_heating_bathroom_AOL,C_041,Kapcsold ki a fűtést a fürdőszobában.,Kapcsold ki a fűtést a fürdőszobában.,0.0
C_041_0010_window_smallroom_AOL,C_041,Zárd be az ablakot a kisszobában.,Zárd be az ablakot a kisszobában.,0.0
C_041_0010_washing machine_kitchen_AOL,C_041,Kapcsold be hatvan fokon a a mosógépet a konyhában.,Kapcsold be hatvan föl a számítógépet a mosógépet a konyhában.,0.2222222222222222
C_041_0001_curtain_corridor_AOL,C_041,Húzd szét a függönyt a folyosón.,Húzd szét a függönyt a folyosón.,0.0
C_041_0001_computer_smallroom_LAO,C_041,Kisszobában kapcsold ki a számítógépet.,Kisszobában kapcsold ki a számítógépet.,0.0
C_041_0001_radio_smallroom_AOL,C_041,Kapcsold ki a rádiót a kisszobában.,Kapcsold ki a rádiót kisszobában.,0.16666666666666666
C_041_0010_radio_room_AOL,C_041,Kapcsold be rádiót a szobában.,Kapcsold be rádiót a szobában.,0.0
C_041_0010_window_bathroom_LAO,C_041,A fürdőszobában zárd be az ablakot.,A fürdőszobában zárd be az ablakot.,0.0
C_041_0001_computer_livingroom_LAO,C_041,A nagyszobában kapcsold ki a számítógépet.,A nagyszobában kapcsold ki a átogépet.,0.16666666666666666
C_041_NULL_shutter_room_FAULTY_LAO,C_041,Szobában húzzad redőnyt.,Szobában húzd le a redőnyt.,1.0
C_041_1000_heating_corridor_AOL,C_041,Húzd fel a fűtést a folyosón.,Húzd fel a fűtést a folyosón.,0.0
C_041_0010_radio_room_LAO,C_041,A szobában kapcsold be rádiót.,A szobában kapcsold be rádiót.,0.0
C_041_0001_curtain_livingroom_AOL,C_041,Húzd szét a függönyt a nagyszobaban.,Húzd szét a függönyt a nagyszobában.,0.16666666666666666
C_041_0001_computer_room_AOL,C_041,Kapcsold ki a számítógépet a szobában.,Kapcsold ki a számítógépet a szobába.,0.16666666666666666
C_041_0100_electricity_corridor_LAO,C_041,Folyosón kapcsold le a villanyt.,Fürdőszobában kapcsold le a villanyt.,0.2
C_041_0010_vacuum_corridor_AOL,C_041,Kapcsold be a porszívót az folyosón.,Kapcsold be a porszívót a folyosón.,0.16666666666666666
C_041_0001_computer_bathroom_ALO,C_041,Kapcsold ki a fürdőszobába számítógép.,Kapcsold ki a fürdőszobába a számítógépet.,0.4
C_042_0001_vacuum_corridor_AOL,C_042,Kápcsold ki á porcsivót á fojjosón.,Kapcsold ki a porcsivót a fojjosón.,0.5
C_042_0001_vacuum_livingroom_LAO,C_042,A nagyszobában kápcsold ki á porcsivót.,A nagyszobában kapcsold ki a porsítót.,0.5
C_042_0010_curtain_bathroom_AOL,C_042,Húzgy be a függönyt a fürdőszobában.,Húzd be a függönyt a fürdőszobában.,0.16666666666666666
C_042_0100_electricity_smallroom_AOL,C_042,Kapcsold le a villányt a kisszobábá.,Kapcsold le a villanyt a kisszobába.,0.3333333333333333
C_042_1000_TV_room_AOL,C_042,Hangosítsd a tévét a szobában.,Hangosítsd a tévét a szobában.,0.0
C_042_0001_computer_smallroom_LAO,C_042,A kisszobábá kápcsold ki á számítógépet.,A kisszobába válcs csatornát a számítógépet.,0.6666666666666666
C_042_0001_heating_bathroom_AOL,C_042,Kapcsold ki a fűtést a fürdőszobában.,Kapcsold ki a fűtés a fürdőszobában.,0.16666666666666666
C_042_0010_radio_livingroom_AOL,C_042,Kapcsold be a rádiót a nagyszobában.,Kapcsold be a rádiót a nagyszobában.,0.0
C_042_0001_computer_bathroom_AOL,C_042,Kapcsold ki a számítógépet a fürdőszobábá.,Kapcsold ki a számítógépet a fürdőszobábán.,0.16666666666666666
C_042_0001_vacuum_corridor_LAO,C_042,A fojjosón kapcsold ki á porcsivót.,A fojjosón válcs csatornát a fojjosón.,0.6666666666666666
C_042_0010_vacuum_smallroom_LAO,C_042,A kisszobában kapcsold be a porcsivót.,A kisszobában kapcsold be a porcsivót.,0.0
C_042_0100_heating_smallroom_LAO,C_042,Á kisszobába húzd le a fütést.,A kisszobábá a füldő a fűtést.,0.8333333333333334
C_042_0010_radio_kitchen_LAO,C_042,Á konyhábá kapcsold be a rádiót.,A konyhába kapcsold be a rádiót.,0.3333333333333333
C_042_1000_shutter_room_AOL,C_042,Húzd fell a redőnyt a szobábán.,Húzd fel a redőnyt a szobában.,0.3333333333333333
C_042_0100_electricity_corridor_LAO,C_042,A fojjosón kapcsold le a vilányt.,A folyosó kapcsold le a villanyt.,0.3333333333333333
C_042_0001_radio_kitchen_LAO,C_042,A konyhában khapcsold ki a rádiót.,A konyhában kapcsold ki a rádiót.,0.16666666666666666
C_042_1000_shutter_smallroom_LAO,C_042,A kisszobábá húzd fel a redőny.,A kisszobábá húzd fel a redőny.,0.0
C_042_0100_electricity_room_LAO,C_042,A szobában kápcsold le a villánt.,A szobában kapcsold le a villanyt.,0.3333333333333333
C_042_1000_TV_bathroom_AOL,C_042,Hangosítsd a tévét a fürdőszobábán.,Hangosítsd a tévét a fürdőszobában.,0.2
C_042_0001_door_bathroom_LAO,C_042,A fürdőszobábán nyiss ki az ajtót.,A fürdőszobába nyisd ki az ajtót.,0.3333333333333333
C_042_0010_computer_kitchen_LAO,C_042,A konyhában khapcsold be a számítógépet.,A konyhában csendesícsd a tévét.,0.5
C_042_1111_radio_livingroom_LAO,C_042,A nagyszobában válcs csatornát a rádión.,A nagyszobábában válcs csatornát a rádijón.,0.3333333333333333
C_042_1000_heating_smallroom_AOL,C_042,Húzd fel a fütés a kisszobában.,Húzd fel a fűtés a kisszobában.,0.16666666666666666
C_042_0100_heating_livingroom_LAO,C_042,A nagyszobába húzd le a fütés.,A nagyszobába húzd le a fűtés.,0.16666666666666666
C_042_0010_window_bathroom_AOL,C_042,Zárd be az ablakot a fürdőszobábá.,Zárd be az ablakot a fürdőszobába.,0.16666666666666666
C_042_0001_vacuum_bathroom_LAO,C_042,A fürdőszobában kápcsold ki á porszívót.,A fürdőszobábába kapcsold ki a porsítót.,0.6666666666666666
C_042_1000_heating_bathroom_AOL,C_042,Húzd fel a fütés a fürdőszobában.,Húzd fel a fűtést a fürdőszobában.,0.16666666666666666
C_042_1000_electricity_corridor_LAO,C_042,A fojjosón kapcsold fel a villant.,A fojjosón kapcsold fel a villanyt.,0.16666666666666666
C_042_0001_washing machine_kitchen_AOL,C_042,Kapcsold be harminc fokon a mosógépet a konyhába.,Kapcsold be harminc fokon a mosógépet a konyhába.,0.0
C_042_0100_shutter_corridor_AOL,C_042,Húzd le a ledőnyt a fojjosón.,Húzd le a redőnyt a fojjosón.,0.16666666666666666
C_042_0100_TV_corridor_LAO,C_042,Á fojjosón csendesítsd a tévét.,A fojjosón csinálcsítsd a tévét.,0.4
C_042_0100_heating_corridor_LAO,C_042,A fojjosón húzd le a fűtést.,A fojjosón húzd le a fűtés.,0.16666666666666666
C_042_0001_window_corridor_AOL,C_042,Nyisd ki az ablakot a fojjo són.,Nyiss ki az ablakot a fürdősző függöny.,0.42857142857142855
C_042_0010_door_kitchen_LAO,C_042,A konyhában zárd be az ajtó.,A konyhába zárd be az ajtó.,0.16666666666666666
